,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
65,-0.041329004,-0.46480045,0.11962829,-0.45399678,-0.17348033,-0.5350704,-0.17980075,-0.06467688,-0.16683576,-0.28671494,-0.3493489,0.27050906,0.2246727,-0.07138485,-0.29256403,-0.16485702,-0.17646919,0.3428237,-0.15840596,-0.3913048,0.004328297,0.42947108,-0.38193825,0.34502345,-0.101721995,-0.3051685,0.28642815,-0.444367,0.4516278,0.39638323
66,0.7039396,-0.069436625,0.07927514,-0.74764925,0.1300115,-0.4388651,0.561783,0.24811739,0.3675462,-0.27667066,0.37996483,-0.4795616,-0.23611657,-0.050933234,-0.43664756,0.2053896,-0.042883612,-0.0033435263,-0.35059774,-0.32554427,0.36723736,-0.16226347,0.13158056,-0.5347349,0.6153219,0.5897972,-0.48130953,0.5157779,-0.46788827,0.79940933
67,0.39030153,-0.29671237,-0.15152577,0.45962754,-0.52291024,-0.16989198,-0.12427356,0.02456394,-0.62330335,-0.30733898,0.19084339,-0.59305376,0.3623433,-0.49112138,-0.4361386,-0.3009563,0.08070247,0.20501983,-0.106778555,0.00030311893,-0.5009784,0.6524719,-0.31861833,0.3627377,-0.48609883,-0.56191826,-0.71642786,-0.5469156,0.26239118,-0.35657445
68,0.19816318,-0.07485238,0.0044572586,0.30649734,0.12336045,-0.0008945112,0.20647277,-0.1322184,-0.25761145,0.120803416,0.10956209,-0.039651845,0.1572862,0.44256908,-0.17508596,-0.10734597,0.5805006,-0.11019961,-0.41600072,0.34534726,0.1923479,-0.066675805,0.0077069663,-0.024445161,0.101679005,-0.2466527,0.25994337,0.61803085,0.2464589,-0.0013547224
69,0.4175847,0.1834249,0.09048002,0.35688818,0.14469944,0.36246827,-0.11602306,-0.15950672,-0.33617172,-0.5114978,0.3284981,-0.28650194,0.53159237,0.3601839,-0.19215651,-0.60065395,0.40734848,-0.5274786,-0.54668015,0.6602397,-0.17988372,0.026954358,-0.045427166,0.41931152,0.45956904,0.44876465,0.30132467,0.15412213,0.2454762,0.37633905
70,0.49629325,0.0056450404,0.03984715,0.52375555,-0.557521,-0.22367626,0.19146384,-0.07546483,0.08419436,0.34870908,0.022566546,-0.49298543,-0.14839442,-0.0025997558,-0.43927506,0.107838504,-0.2763095,0.29734606,0.062144123,-0.30010146,0.20194241,0.5522785,-0.32976994,0.28193286,0.7406054,-0.20867477,0.1488024,-0.31004292,0.47480705,0.05583536
71,0.34841168,-0.5433034,0.14295858,-0.64181286,-0.21953414,-0.59123147,-0.21858543,-0.117735475,-0.14623755,-0.26165754,-0.44772255,0.1416069,0.19918986,0.14451768,-0.4117105,-0.20354772,-0.28615442,0.42166138,-0.0011475278,-0.54912406,0.2944054,0.47709087,-0.3802521,-0.06481385,0.4783813,0.25778022,0.26763457,-0.15578967,0.52596796,0.5261756
72,0.7358196,-0.75246304,0.08164919,-0.854164,-0.13832359,-0.8431398,0.11520716,-0.052880492,-0.16255851,-0.29342136,-0.44776863,0.35178754,0.12993532,0.13693596,-0.70279545,-0.1300453,-0.119509466,0.25539276,-0.28472984,-0.73414296,0.35235864,0.5340425,-0.50745744,0.1417785,0.71675396,0.111243226,0.12710913,-0.3755821,0.48961002,0.51881874
73,0.7381368,-0.704687,0.12127607,-0.9496262,0.5269318,-0.48874864,0.38925952,-0.27471253,-0.25247043,-0.43875676,-0.09108371,0.33907798,0.28264692,0.54034275,-0.6318336,-0.28399912,0.5762649,-0.71597755,-0.6191697,-0.022747586,0.19386722,-0.076025635,-0.2068184,-0.0063589285,0.7538563,0.31590787,0.14222799,0.4106118,0.065915376,0.81021816
74,0.91523,0.67316693,0.16734184,-0.20498103,-0.30110165,0.049768623,0.29053542,-0.3431196,0.1953198,0.058922324,-0.045999024,-0.6074708,-0.33921275,0.21156682,-0.5380905,0.059443943,0.07580902,-0.5054282,-0.26195088,-0.04549751,0.04808065,-0.14094323,0.2777614,-0.07520348,0.8620596,0.45002687,-0.2201613,0.42978638,0.0739428,0.47572476
75,0.074910186,0.060246777,-0.106133826,0.32762504,-0.6548469,-0.06883357,-0.3750805,-0.17537323,0.08064251,0.46434572,-0.32577452,-0.12316627,-0.11955607,-0.33261728,-0.37786767,0.073717736,-0.16654214,0.2749585,0.29642755,-0.2115209,0.03426577,0.8078901,-0.39141288,-0.20071289,-0.08002319,-0.49574566,0.022098634,-0.12905526,0.7631176,-0.15200251
76,0.4952591,0.42666253,0.045144748,0.0030752171,-0.16619612,-0.18439005,0.498058,0.21467127,0.31231934,0.13866995,0.31140175,-0.42529085,-0.18662006,0.017830208,0.01057625,0.2501059,-0.098905735,0.338844,-0.119496725,-0.13443907,0.4464608,-0.16124359,0.22242098,-0.5445918,0.5182058,0.4982356,-0.38784558,0.66597676,-0.42706862,0.67381614
77,-0.41205037,-0.034564268,-0.23234706,0.5527024,-0.2203006,0.4043836,-0.24596189,0.0703997,-0.6587826,-0.21660157,0.475689,-0.69368744,0.58158517,0.34444427,-0.022067849,-0.51174146,0.6200331,-0.14346795,-0.38879973,0.6857736,-0.37994546,0.16333279,0.00292372,0.5200067,-0.5002919,-0.5779018,-0.8038802,-0.11444174,-0.31275958,-0.59119976
78,-0.42681038,-0.093903355,-0.5449849,-0.6110774,-0.33835354,0.3398623,-0.2389842,-0.08501127,-0.16007012,-0.6910221,-0.25398675,0.26567346,0.5902718,-0.5434171,-0.43134493,-0.49085325,0.37044176,0.03556272,-0.23213059,0.082761474,-0.4804843,0.64153975,-0.25288165,0.086503826,-0.4416773,-0.119160265,0.3074843,-0.41877267,0.4597306,-0.5670897
79,0.6540587,0.73241436,-0.0032525521,0.2102192,-0.20350663,-0.007880326,0.5716671,0.15239057,0.39293018,0.30096173,0.19221373,-0.45901787,-0.4121537,-0.055368792,-0.39991117,0.5338798,-0.0039812024,-0.046790257,-0.06682802,-0.042885866,0.3992841,-0.2959424,0.35930118,-0.5707544,0.26389614,0.5755311,-0.43156534,0.71522826,-0.6029214,0.5664903
80,-0.43231955,0.15036964,-0.29607117,0.5634849,-0.30873764,0.39554474,-0.28145236,0.069862574,-0.70077914,-0.18827257,0.3973414,-0.72037095,0.61483127,0.33132958,-0.056920003,-0.5235184,0.6223802,-0.11660046,-0.3747073,0.69489104,-0.38845435,0.30433866,-0.04723552,0.512442,-0.5340153,-0.46131957,-0.8529432,-0.11935737,-0.3783584,-0.57600695
81,-0.36686766,-0.0115516065,-0.44148573,-0.15063004,0.13333945,0.33925113,-0.11147337,-0.15539211,-0.418158,-0.38791662,-0.12705182,0.14480123,0.65833926,0.5279709,-0.107907705,-0.56633204,0.754509,-0.3519021,-0.5815091,0.6302496,-0.327263,0.5714975,-0.07864741,0.434424,-0.18857896,-0.3435851,0.3413234,0.1792133,0.41618562,-0.7188464
82,0.029236695,0.15137175,-0.12819575,-0.60837746,0.1772523,0.5008803,-0.09193451,-0.13121907,-0.44434837,-0.690866,-0.33720797,0.3388037,0.76604706,0.29763478,-0.3675936,-0.70609987,0.83772135,-0.75530666,-0.56653756,0.7211742,-0.29268298,0.6994145,-0.09644354,0.048513807,-0.04267805,0.74827945,0.28245625,0.33644858,0.29166603,-0.52346295
83,0.733448,0.8082789,0.056143615,-0.003602026,-0.4058132,0.22292796,0.2298135,0.045423716,0.6963352,-0.4109826,-0.2516152,-0.48722377,-0.54332584,-0.5348636,-0.6174186,0.56056356,-0.31933346,-0.7073483,0.32309103,-0.17565377,0.10961453,0.42276016,0.36541942,-0.7334288,0.7315223,0.9366979,-0.45291433,0.66283566,-0.39780822,0.6581114
84,0.2122223,0.443538,-0.22509886,0.6532292,-0.41047233,0.39405453,-0.5082024,0.05930537,-0.76635456,-0.088608265,0.27058184,-0.7720223,0.6166826,0.13352711,-0.088799424,-0.58360004,0.5119188,-0.16499637,-0.10057243,0.6808878,-0.4202575,0.26347026,0.016341966,0.39142865,-0.53005207,0.74931747,-0.9043912,-0.30542737,-0.3851808,-0.51063615
85,-0.6248081,-0.0878338,-0.16811635,0.073599145,-0.5704198,-0.08868489,-0.2889056,-0.013217914,-0.0769966,0.38293502,-0.16099887,0.05374596,-0.022343257,0.054995365,-0.4527973,0.119905815,0.09509255,0.29101786,0.12107393,-0.2278896,0.17856199,0.6386067,-0.370056,0.21678144,0.4168349,-0.48736468,-0.043522518,-0.24677181,0.6544609,-0.12121997
86,-0.1923127,-0.4995401,0.0312346,-0.5964255,-0.5131183,-0.56618595,-0.23389672,-0.020817848,-0.10788281,0.15795541,-0.3429905,0.24756162,0.09238807,0.26538125,-0.6408198,-0.058218025,-0.14886676,0.54079133,0.040637854,-0.4802954,0.3968094,0.4291932,-0.39540616,0.05476972,0.54696125,0.111638956,0.26167145,0.03543144,0.47046897,0.35696396
87,0.7003795,0.040348716,0.06672641,-0.7596114,-0.01850343,-0.4412749,0.62234247,0.2737997,0.25103328,-0.32229713,0.44617176,-0.38895234,-0.103482015,-0.15946548,-0.4463278,0.11928353,-0.021268781,0.02435246,-0.23019326,-0.36927366,0.34255758,-0.11048133,0.20978461,-0.43409133,0.66641384,0.48727298,-0.5450884,0.4221041,-0.5171748,0.80690855
88,0.34728965,-0.26892757,-0.17004612,0.42030036,-0.5346587,-0.15885258,-0.15551387,0.025884783,-0.60985667,-0.30847856,0.14786617,-0.5363158,0.34725308,-0.48393294,-0.44633907,-0.2924613,0.10874738,0.20416097,-0.12069622,-0.012466423,-0.5053645,0.6867519,-0.33942974,0.3746623,-0.502947,-0.621988,-0.7123097,-0.5455251,0.26551393,-0.36145797
89,0.16249116,0.225113,0.037045993,-0.4818057,-0.097535804,-0.06839294,0.299039,0.18998586,0.41118288,-0.0017651551,0.14137642,-0.2843709,-0.24349406,0.008010228,-0.46314332,0.33279005,0.183193,0.2225232,-0.21608463,-0.06141262,0.30943465,0.14103405,0.07821309,-0.62599915,0.06615504,0.57813746,-0.2741787,0.73097664,-0.08910554,0.3728135
90,-0.60493827,-0.26586717,-0.12476843,-0.07390414,-0.6709913,0.11499136,-0.59808785,0.022850683,-0.57339925,-0.17907089,0.011928618,-0.44899142,0.47159615,-0.3879138,-0.51829743,-0.39502683,-0.17620507,0.36527157,-0.11338247,0.05798247,-0.5732295,0.5973104,-0.44848692,0.5786533,-0.57722,-0.5577583,-0.46002614,-0.5703418,0.43728924,-0.30302665
91,-0.13875423,-0.46574724,0.04919396,-0.32828736,-0.5270542,-0.44315037,0.078305565,-0.027314087,-0.043031745,0.6540266,-0.19149283,0.064668834,-0.18260865,0.12008572,-0.6671381,0.05080884,-0.121905826,0.54474634,0.030760368,-0.38231182,0.3863771,0.40174592,-0.3872538,0.017466387,0.12557067,-0.16384232,0.22381534,0.27803424,0.5139266,0.19607647
92,0.5672103,-0.62714845,0.09306031,-0.7244745,-0.109106556,-0.7022324,0.24684116,-0.017893545,-0.15434991,-0.3719462,-0.2550946,0.35044032,0.14248946,-0.08884813,-0.6675991,-0.08617962,-0.101786874,0.355685,-0.21640475,-0.5791409,0.24272953,0.4632125,-0.45609143,0.22749959,0.36053422,-0.24286856,0.1120655,-0.41129422,0.48632437,0.44071278
93,0.76725894,-0.6049513,0.082799345,-0.9206426,0.0531761,-0.7559543,0.44034684,-0.050690543,-0.1803622,-0.4499245,-0.272644,0.24494235,0.11758174,-0.1462647,-0.8033043,-0.1564029,-0.24675658,-0.10575981,-0.22491886,-0.7046035,0.30876967,0.5699368,-0.4901012,0.04642997,0.71537185,0.24299467,-0.041865326,-0.45539615,0.4097842,0.6444696
94,0.7715792,-0.7068027,0.11203466,-0.9210276,0.10371965,-0.8469661,0.083937205,-0.10168909,-0.16267903,-0.44201744,-0.50089926,0.48416886,0.17065078,0.05240937,-0.851771,-0.20449285,-0.1796664,-0.34913835,-0.34458014,-0.7748419,0.27336663,0.6100916,-0.547522,0.08645635,0.72808117,0.4184343,0.056947056,-0.38274765,0.49373406,0.654564
95,0.7766902,0.026850712,0.11909269,-0.9186443,0.26101145,-0.5365361,0.56113106,0.18743256,0.42541012,-0.4418908,0.22008432,-0.3911524,-0.15927008,-0.16875638,-0.71222436,0.14764532,-0.086256824,-0.76266307,-0.39653376,-0.57310134,0.31089815,0.0032445986,-0.034256645,-0.5988344,0.75136834,0.69531614,-0.5539144,0.50933033,-0.49149495,0.9066113
96,0.94737226,-0.06579987,-0.07628984,0.57691795,-0.47602773,-0.2301383,0.0054128957,0.040223267,-0.62494403,-0.09953051,0.23552085,-0.6883691,0.28711733,-0.47268584,-0.66282624,-0.2170643,0.12093145,0.22347607,-0.05483212,-0.16987294,-0.51187056,0.6251237,-0.261444,0.33652985,-0.4625535,-0.372909,-0.7996036,-0.5727983,-0.03342592,-0.26846242
97,0.18735757,0.3229104,-0.018342527,-0.39329714,-0.08518974,-0.0028974502,0.27078924,0.175536,0.35928458,-0.0020068488,0.099501364,-0.25507468,-0.2214,0.053793963,-0.4781316,0.3367346,0.24673393,0.17110977,-0.16640438,-0.035242293,0.3014816,0.21927729,0.09422138,-0.65509456,0.0028758754,0.5588345,-0.26352793,0.67464226,0.041511934,0.3925613
98,0.35653242,0.20023306,-0.2929249,0.6349897,-0.21716142,0.28307953,-0.10809414,0.029140549,-0.62451905,-0.2454585,0.3419915,-0.67157227,0.5259646,0.11085138,-0.08406588,-0.43100685,0.56190896,-0.20894337,-0.3198841,0.5573876,-0.3037311,0.3987153,0.10691161,0.34047228,-0.2971262,-0.5432939,-0.619588,-0.08260686,0.18133152,-0.47597447
99,-0.4875767,-0.06620422,-0.35333228,-0.56524116,-0.43592957,0.2144818,-0.31881636,-0.059671037,-0.18756801,-0.6633954,-0.24666455,0.26130137,0.54118824,-0.44644782,-0.53289866,-0.26837417,0.37432382,-0.03032294,-0.034434058,-0.0015878674,-0.3270851,0.7078092,-0.30165473,-0.15937984,-0.42388272,0.058235582,0.26392415,-0.37235963,0.5228738,-0.41990533
100,0.33693823,0.026102452,0.02661801,-0.12807213,-0.62378263,-0.32289428,-0.09390286,0.008733741,-0.23894584,0.40877995,-0.029042738,-0.3092071,-0.02807316,0.13703844,-0.8074831,0.08554509,-0.11158085,0.34167954,0.048850026,-0.40319368,0.4530603,0.5336318,-0.44225568,0.15556823,0.6211112,0.16628236,0.1289784,-0.015351968,0.33417436,0.22260875
101,0.4996121,-0.041676514,0.19880876,-0.74243367,-0.12937568,-0.36180812,0.2376752,0.23250265,0.3519535,-0.38345182,0.034248393,-0.16184714,-0.11196965,0.112724885,-0.5463417,0.11663149,-0.012793483,0.2450823,-0.3467284,-0.40810716,0.28281614,0.15037356,-0.08879701,-0.56864023,0.46955273,0.5984287,-0.3434225,0.6630925,-0.054576326,0.7803928
102,0.8734549,0.0738551,-0.06381463,0.67182654,-0.18883483,0.2628207,0.051596012,0.107174374,-0.6207959,-0.17366193,0.54418397,-0.6907631,0.4182531,-0.023761705,-0.19940147,-0.37250337,0.5515249,-0.231215,-0.22877844,0.5077805,-0.30962765,0.27116376,0.22666818,0.32650068,-0.19115856,-0.5437939,-0.7858429,-0.19162743,-0.0037171524,-0.48710668
103,-0.49032265,-0.12722538,-0.27655303,-0.51222867,-0.36897612,0.1612037,-0.313466,-0.055678874,-0.2585626,-0.59005404,-0.1996801,0.2675749,0.4827075,-0.31467974,-0.5740219,-0.3193372,0.43086565,0.009888058,-0.29232886,-0.0045251115,-0.2643332,0.6853055,-0.33974746,0.07388061,-0.28123483,-0.11190805,0.22956261,-0.35412624,0.5635867,-0.5616251
104,0.50047,0.5382682,0.05459338,-0.5162986,-0.2525903,0.03309028,0.38693485,0.17574513,0.44198287,-0.005089875,0.26122636,-0.4560185,-0.29724932,0.032143977,-0.62256736,0.41839,0.0081687905,-0.1342416,-0.118834235,-0.07013177,0.3710341,-0.049453586,0.12917338,-0.5964089,0.52169126,0.6810605,-0.4238074,0.7543701,-0.43216306,0.6416864
105,0.7409081,0.3722139,-0.30253407,0.6774987,-0.25373596,0.2290691,-0.036979284,0.06795811,-0.6899075,-0.24251036,0.5106879,-0.74529713,0.51434296,-0.08123809,-0.091418654,-0.41641858,0.5453219,-0.17072725,-0.25715193,0.49955603,-0.28985226,0.19954747,0.23314318,0.27470678,-0.2019282,-0.2835326,-0.8380825,-0.14024657,-0.22787894,-0.5159489
106,-0.46392402,0.31638345,-0.44159836,-0.107338555,-0.22170746,0.15728484,-0.015240398,0.0899478,0.46293843,-0.29028594,-0.050145462,-0.260773,-0.20904505,-0.36449364,-0.20557664,0.48326263,0.41186178,-0.07316837,-0.14289616,0.124825165,0.024888258,0.49233347,0.1649394,-0.6046477,-0.3278717,0.29203352,-0.3668382,0.492382,0.27180958,-0.23314829
107,-0.65746963,0.41931942,-0.27613404,-0.11486546,-0.44221407,0.37341714,-0.40427157,0.13255107,0.3333068,-0.18712322,-0.043535627,-0.4991424,0.2487259,-0.28373617,-0.18831474,0.2488545,0.01065624,0.13758624,0.0814597,0.31682256,-0.39972594,0.24353553,0.20227504,-0.046910033,-0.17657809,0.30626994,-0.479523,0.34639442,-0.11141527,0.39030215
108,-0.70413506,0.56664795,-0.21363391,0.21359827,-0.2617506,0.18615687,-0.016724177,0.18778737,0.45107222,0.05315923,-0.014903659,-0.61310524,-0.14861426,-0.33155963,0.0495095,0.36900198,-0.16407698,0.20567937,0.19438471,-0.017416527,-0.2121474,-0.31612206,0.4477609,0.11760658,-0.07993596,-0.033847548,-0.6607926,0.20891966,-0.63156825,0.43214616
109,-0.7630807,0.27916566,-0.27458364,0.523107,-0.24918441,0.24658148,-0.09131936,0.046629045,-0.22853377,0.1690032,-0.14625531,-0.72701323,0.19619691,0.34928226,0.09844987,-0.039378706,0.36911863,0.06392835,0.11808308,0.3538453,-0.18213305,-0.6661628,0.21255212,0.64011484,-0.09369726,-0.6870553,-0.3104188,0.07751991,-0.6534416,-0.16427353
110,-0.52976286,0.28387946,-0.47112367,-0.18219766,-0.14760081,0.1888793,-0.24318586,0.106264755,0.48115042,-0.018327639,-0.12130058,-0.35191226,-0.2581004,-0.3445501,0.057445053,0.32065156,-0.08242173,0.094747074,0.47191438,0.28476185,-0.46478558,0.0827445,0.03545059,-0.32787693,-0.6292582,0.42454448,0.07833461,0.35686824,-0.11547558,0.68693084
111,-0.7671577,0.43811834,-0.16331732,0.17143795,-0.35136032,0.22953959,-0.30731446,0.14512084,0.33546445,-0.035906184,-0.051185366,-0.570665,0.14596051,-0.38728663,0.09004354,0.3795766,-0.2018014,0.25355783,0.19114335,0.32182866,-0.45502552,-0.34059972,0.43631658,0.38506082,-0.33605373,0.050179746,-0.45303494,0.031002808,-0.77747715,0.4788687
112,-0.81862026,-0.050735325,-0.16433123,-0.025411496,-0.6861159,0.002919399,-0.62389386,0.03008619,-0.1933047,0.16182686,-0.31633064,-0.5676519,0.24078515,-0.14272179,-0.116203755,-0.12731604,-0.28787374,0.38595092,0.36207,-0.23814736,-0.5538548,0.4057287,-0.36789808,0.79385936,-0.49025765,-0.6303913,0.33859813,-0.5541018,-0.14823982,0.06720293
113,-0.48023129,0.5170169,-0.047168914,0.18294777,-0.16151386,-0.06285124,0.4641827,0.25194585,0.35363203,0.6881353,0.10107097,-0.40304962,-0.45606714,0.054934468,0.25286388,0.32773042,-0.17519768,0.36056152,0.14022285,-0.07038979,0.38444304,-0.26812017,0.28539464,-0.5441841,-0.08704215,0.26768023,-0.22858962,0.6537557,-0.54488695,0.5260745
114,-0.2137094,0.104205854,-0.17307338,0.59940594,-0.05885815,0.20063025,0.09955731,0.07355237,-0.5672504,-0.15567276,0.16144519,-0.60383654,0.5009842,0.2199556,0.14018632,-0.3609607,0.50225025,-0.18583232,-0.28670025,0.56396645,-0.32065675,-0.57311934,0.28075242,0.42498,-0.21043935,-0.61974317,-0.6697698,-0.19395997,-0.7185781,-0.29136604
115,-0.42871776,0.20693168,-0.3954755,-0.28472397,-0.15108985,0.2543699,-0.14387397,0.088904,0.4647584,-0.38863558,-0.053586666,-0.24191879,0.037018925,-0.45365077,-0.1515685,0.3646502,0.38083076,-0.12583357,-0.31545687,0.37105045,-0.30436438,0.37229952,0.054062188,-0.2925586,-0.21567927,0.36793467,-0.18764405,0.327051,0.1524213,-0.010421269
116,-0.29916626,0.24262822,-0.24551502,0.5419895,-0.27556202,0.25830847,-0.1826248,-0.0403444,-0.39598593,-0.0724503,-0.083319046,-0.45424998,0.40679923,0.4271085,-0.02211465,-0.21319446,0.48046616,-0.18794495,-0.088944584,0.45333117,-0.18753009,0.11617888,0.09176929,0.4016045,0.18100859,-0.4838348,0.22612914,0.10900679,0.2895179,-0.08413205
117,-0.36089066,0.2004964,-0.0982958,-0.21468206,-0.5304069,0.04169734,-0.44455096,-0.07714343,0.17563377,-0.44982943,-0.36632356,-0.22711936,0.10700178,-0.46399018,-0.3552734,-0.07439823,-0.42980748,0.16064009,0.50289214,-0.15255237,-0.2555129,0.6531272,-0.23269437,-0.37437746,-0.5212541,0.48829964,0.3577455,-0.39795005,0.40373638,0.524633
118,-0.5603437,-0.26519856,0.039672982,0.09514221,-0.68055433,-0.5434024,-0.66696787,-0.051451966,-0.4272979,0.31430814,-0.47493067,-0.32898718,0.2741021,0.038766887,-0.022709318,-0.20772786,-0.21789302,0.532232,0.2757496,-0.4126057,-0.06502385,0.52919674,-0.41057104,0.45980874,0.058524717,-0.4241275,0.52963185,-0.49719137,0.5193055,0.17585036
119,0.26299295,-0.24827477,0.09023152,-0.46599776,-0.1874364,-0.6144778,0.46708825,0.31325817,0.31649798,0.05192584,0.20819831,-0.43623832,-0.26028666,0.17961994,-0.023482893,0.14477953,-0.08385072,0.61434627,-0.20041566,-0.35908282,0.41140288,-0.14189427,0.062411677,-0.56068647,0.43188843,0.47873342,-0.33481154,0.69944423,-0.46460542,0.69689506
120,0.5621301,-0.27375594,-0.09988794,0.6508408,-0.049233705,0.2657568,0.21250448,0.09888201,-0.5704194,-0.3180974,0.5320688,-0.6434184,0.4334628,0.0050385273,-0.019520296,-0.4073304,0.49719656,-0.22027618,-0.26364356,0.53953093,-0.30568248,-0.22878425,0.28746697,0.34722838,-0.18589893,-0.6672116,-0.76682585,-0.16496831,-0.46895882,-0.52531815
121,-0.3747291,0.23294212,-0.5075103,-0.41412613,-0.10101875,0.3057581,-0.102684736,0.0127447825,0.47151643,-0.6418168,-0.16819586,-0.11795995,0.0999114,-0.6395643,-0.23906714,0.37436122,0.49102387,-0.2953671,-0.4710536,0.34937844,-0.22855058,0.5161368,0.07152803,-0.5363486,-0.35796973,0.37987563,-0.14290497,0.45108923,0.3362921,-0.4880827
122,-0.52215195,0.080728196,-0.15695997,-0.010506408,-0.65099335,0.15366755,-0.51928276,-0.006207953,-0.40808454,-0.17629984,-0.22845717,-0.07340158,0.421714,-0.16301921,-0.49687463,-0.24729285,-0.18405885,0.16151208,0.1245317,-0.261231,-0.16815437,0.6601953,-0.35944802,0.27071202,-0.07828274,-0.041969623,0.13636792,-0.45456856,0.61353606,0.06605431
123,0.5480902,0.6774871,0.022205776,0.31971368,-0.18931273,-0.06614614,0.5486068,0.19680768,0.29289517,0.378291,0.24009366,-0.4799159,-0.31441775,-0.015992519,0.011205923,0.35023594,-0.13727735,0.2712003,-0.030389778,-0.107191205,0.44895837,-0.3340794,0.33103126,-0.49259108,0.5308655,0.43872386,-0.4143547,0.65342146,-0.566496,0.5747074
124,-0.5158535,0.045757588,-0.28095528,0.52474767,-0.23707077,0.40043592,-0.23402432,0.06306957,-0.65393686,-0.22151692,0.35076115,-0.69721,0.60309076,0.37564754,-0.0059284177,-0.5019034,0.62332886,-0.11045119,-0.40017533,0.69078976,-0.37978822,0.1591599,-0.033089742,0.54789704,-0.52245826,-0.58792484,-0.8078318,-0.07767011,-0.39770395,-0.5663944
125,-0.3224517,0.017399516,-0.62700075,-0.23476303,0.14930202,0.38343993,-0.066587545,-0.23255153,-0.34688154,-0.6114126,-0.37599978,0.17245354,0.682478,0.22768594,-0.08060931,-0.6118512,0.7464135,-0.40493643,-0.48617557,0.61998886,-0.27695674,0.68373233,-0.067139305,0.18276137,-0.46778437,-0.29611197,0.3835549,0.26182494,0.38349116,-0.6975773
126,0.20208366,0.5587278,0.016092425,-0.7661016,-0.32145634,0.43955237,-0.109814115,0.033961,0.5566373,-0.67989635,-0.19809727,-0.19656847,0.07114947,-0.47243986,-0.5724811,0.45108354,0.41887403,-0.75635856,-0.051013373,0.33174348,-0.11473855,0.5741295,0.056596596,-0.7119233,0.37381196,0.8549005,-0.28565824,0.6255741,0.014034247,0.29772645
127,0.799694,0.66644865,-0.31735548,0.68404907,-0.33365571,0.30554104,-0.3227193,0.028918784,-0.67697906,-0.103936024,0.17642021,-0.8118973,0.5470178,-0.0146383755,-0.09274149,-0.40158716,0.46767724,-0.28514087,-0.035274357,0.52296746,-0.2961152,0.4190921,0.21423511,0.20738153,-0.12919064,0.55919117,-0.76560956,-0.17898169,0.27783728,-0.3911598
128,-0.16109134,0.3435731,-0.25720274,0.564088,-0.24065647,0.05076194,0.10323337,-0.10601506,-0.15780623,0.4720146,-0.025341181,-0.35217738,-0.103173286,0.26032323,0.02607727,0.2173434,0.49870616,-0.051730108,0.014136222,0.11795458,0.09154869,0.15978059,0.16986567,-0.18621512,0.055295594,-0.5252043,0.06614106,0.49311623,0.42375118,-0.2483468
129,-0.24478088,0.004013389,-0.052141216,0.0418195,0.20659496,0.33657715,-0.21412835,-0.1098349,-0.47034207,-0.31398758,0.105726674,0.0043741437,0.66662616,0.598163,0.022153249,-0.58674234,0.54902214,-0.3697363,-0.30226317,0.69915396,-0.3973255,0.13484542,-0.064190775,0.42555192,-0.12206263,0.10134196,0.37397987,0.14159197,0.27704847,0.38172132
130,0.43391272,0.22887549,0.05326267,0.36627054,-0.5545753,-0.16968647,-0.20871432,-0.04920209,0.12145067,-0.10717951,-0.15629569,-0.5175576,-0.09709525,-0.20168811,-0.56899923,0.02513352,-0.4633634,0.18140082,0.25861922,-0.3086844,0.09294481,0.49762952,-0.36756724,0.17750473,0.7189056,0.53235,0.15982926,-0.36486098,0.3627272,0.31323844
131,0.72360575,0.3583917,0.20625359,-0.05011659,-0.27647144,-0.305425,0.1616216,0.20686261,0.16048884,-0.06632049,0.034270648,-0.51333845,-0.04282564,-0.014630111,-0.034916397,0.10738776,-0.13502829,0.21627887,-0.042515464,-0.26458701,0.3262276,0.059644684,0.09425281,-0.58075505,0.57401735,0.5091943,-0.27762884,0.5623073,-0.17869121,0.6936199
132,0.46102723,0.46865982,-0.3102597,0.31827706,-0.31716675,0.19599739,-0.071050994,0.0842797,0.25082964,-0.39512432,0.2288552,-0.68504864,0.087477975,-0.5877236,-0.00375001,0.3127899,0.034383953,0.054342397,-0.10305297,0.25049335,-0.34744352,0.4102497,0.43512565,-0.31926593,-0.61286277,-0.25830677,-0.87763816,0.23041041,-0.2788227,-0.10015727
133,-0.587368,0.3770736,-0.46301192,-0.1237657,-0.43778655,0.3049293,-0.31821,0.11858646,0.469964,-0.15032053,-0.12687844,-0.49436605,0.017091326,-0.20979159,-0.07206547,0.32008648,0.19745371,0.15575342,0.13699228,0.18164222,-0.3278218,0.36751175,0.19117111,-0.30521202,-0.12104547,-0.112954274,-0.6679856,0.4246232,0.3888667,0.1406218
134,-0.7284379,0.5154463,-0.24265029,0.10757979,-0.29101998,0.20510511,-0.07740465,0.18481347,0.39901158,0.017099017,-0.0011965741,-0.523819,-0.11275565,-0.1381038,0.058619272,0.34907725,-0.06834662,0.19915532,0.19563594,0.028972289,-0.08523707,-0.13167742,0.33828866,-0.08796408,0.06240017,0.0828195,-0.55927056,0.33254606,-0.4044302,0.48265815
